id,production_countries
342917,US
142402,US
169364,IN
145874,
50339,
338676,"FR, HU, ES, US"
27412,US
209413,IT
104242,FR
140208,US
210923,IN
165108,"FR, ES, PA"
273599,AU
102292,FR
297098,US
318033,"US, GB"
224100,US
289933,GB
248379,
277217,US
292431,"BE, FR"
311600,
147050,US
192023,US
61719,US
264644,"CA, IE"
204771,
135697,ES
79456,
295723,CA
133603,KR
250374,CL
145312,CA
49672,
192911,US
102831,
238925,
226458,US
230095,
5871,"BG, DE, HU, RS, SI"
267804,FR
15657,US
46665,CA
261047,US
130374,US
170455,CA
210274,
47292,JP
86332,
277546,US
104524,JP
74495,JP
52589,JP
331251,KR
328425,US
18380,CA
171873,AT
137853,US
80648,
277847,GB
245963,CA
25161,US
310131,"CA, US"
80219,US
250312,TH
79000,FR
15126,"BE, FR"
52369,FR
122369,CA
296313,"DE, DK"
300667,US
39229,JP
39230,JP
214137,
318042,DE
351964,US
121640,"IL, GB"
353652,US
353653,US
324150,US
302502,"DK, SE"
291156,"RS, HR"
337958,AU
64872,US
25423,"US, CA"
348035,US
217389,IN
190945,IN
77322,"WS, NZ"
239056,US
30428,JP
63963,KR
129517,PL
277154,"BE, NL"
286192,
66799,US
42515,US
65431,US
27169,
67846,US
25926,
238399,US
80609,
281979,GB
80801,JP
182217,
252520,
13415,US
60551,US
89738,"GB, US"
76790,
82767,MX
164652,US
108227,
85411,US
7092,US
35178,US
60071,US
86543,"US, CA"
50503,US
57857,US
30101,
815,US
154207,US
24442,US
211231,US
33754,US
230428,US
93492,"ES, IT"
103711,US
106358,US
126712,US
26155,
18082,MX
34138,"CA, US"
61113,US
137984,
67313,
121001,US
121959,
106355,US
124523,US
142064,US
25180,CA
151937,US
121945,
49928,"DE, GB"
29055,US
27010,US
29054,US
142971,US
60587,"CA, US"
150329,
77606,US
160718,
27338,US
109170,
103260,
27339,
32677,US
20435,"GB, US"
51881,
288201,
278604,US
252724,
60457,
270616,
103688,
20183,
23331,US
105073,US
225958,US
39015,US
85827,US
56067,US
128795,AU
55027,
302721,
13204,US
71665,MX
23280,US
18688,US
60238,US
79419,GB
298312,US
290751,"ES, GB, US"
76737,
283445,US
174712,JP
108048,FR
104232,
289198,CL
88013,FR
143634,"FR, ES"
193977,GB
85221,FR
127391,FR
212362,
49273,FR
100247,US
133213,US
205263,"GB, US"
24448,IN
343295,US
114955,US
130296,GB
52485,US
200580,ZA
204095,
243026,
31410,CZ
345944,CA
37487,US
38666,US
155685,US
107427,US
105687,"DE, IT"
276155,IT
15531,US
347528,US
234931,GB
312149,
332270,"UA, RU"
202570,IL
128311,US
262897,IT
337073,
117904,US
109797,
84730,HU
41012,HU
60279,HU
27907,
124471,CN
45716,
77882,
55149,US
135510,IT
223566,LB
243233,DE
261005,
123730,
40368,US
104360,IT
257932,"CN, FR, US"
296130,US
60813,FR
103601,
23903,US
246699,GB
261392,"CH, US"
192141,US
277216,US
167284,
298078,PH
135858,"BG, US"
34210,GB
310133,US
49070,US
45940,
56821,US
134777,US
41423,CA
41636,US
19654,FR
19828,
40205,US
23427,
32633,US
146778,US
77583,US
19369,US
36041,US
29063,US
185768,
135465,
35005,"AR, ES"
152042,JP
212926,US
251471,"US, DK"
157420,DE
283700,IT
42478,
117550,FR
238593,
253687,FR
45943,RU
260372,US
50670,GB
53064,JP
13430,JP
22121,US
256930,TW
241693,TW
295830,JP
30575,US
37100,JP
28460,JP
59557,US
308084,US
16923,US
284674,"CA, US"
39773,US
307293,DE
259300,JP
56672,
42053,US
135579,CA
216580,US
8930,"CH, FR"
319337,DE
319340,FR
126862,"AU, GB"
258284,US
50162,JP
95077,"US, DK, SE"
274899,US
299828,CN
81229,
57775,RU
324578,AR
298729,IT
261036,US
44320,ES
268917,US
347035,GB
262782,BR
258034,MX
60850,DE
202456,MX
107039,MA
292387,FR
297641,"AR, EC"
80754,
225408,IT
44741,IT
131585,IT
68823,
75713,DE
274479,US
73669,
75025,US
109610,CA
63670,IN
94052,
53129,RU
17935,RU
61998,RU
43651,
52761,"BE, FR"
256836,GB
64383,FR
351043,US
150191,
260891,IT
92292,US
28482,ES
202839,DE
296820,DE
130624,DE
179553,DE
81438,
210050,
282374,"CH, BA, HR"
193502,JP
81760,KR
228066,"GB, US"
47736,GR
84401,
185326,
160907,GB
118553,FR
74128,
19247,US
4705,IT
274820,US
26189,
243059,
231009,
339327,
91624,IT
287628,"JO, QA, AE, GB"
336251,DE
325263,US
76871,FR
353898,IN
336203,"FR, IN"
306543,
316170,IT
50341,KR
65628,IT
116236,IT
297505,IT
289679,
270463,"DE, IT, FR"
270470,
192431,US
317655,US
82567,IN
136627,IN
31169,US
228039,
64735,GB
99762,US
75634,GB
66127,CZ
354128,CN
330037,IN
37091,
278388,US
264569,US
354556,RU
39915,HK
265640,GB
49455,GB
209764,KR
115873,
116155,US
16566,IN
20931,IN
42949,FR
189621,
100024,"US, CA"
83415,US
98203,PH
175386,US
239519,US
33787,US
58646,
74430,US
2988,US
167583,IT
27328,US
212051,IN
190213,IN
33551,US
253876,
142106,US
56968,US
21927,GB
25713,US
354544,US
10492,DE
121550,IT
99863,US
73430,US
46617,US
107076,GB
19505,US
97991,US
189723,US
180114,US
41241,US
87388,US
177190,US
158750,
180152,
273106,US
120672,
136752,VE
170603,
198143,US
58625,US
257447,CA
66568,"FR, IT, RS, US"
299359,
72639,"FR, GB"
12598,FR
134480,US
43142,US
248639,US
139349,US
207850,US
290789,US
43710,US
344591,DE
27306,SG
28646,US
27351,JP
82466,US
64218,"CA, NL"
97187,
76940,JP
20044,
63046,FR
52764,GB
250558,
138450,
56725,US
68115,"CA, US"
21836,US
206461,JP
49978,"HU, DE, CU"
42132,HU
318922,GB
323694,GB
301875,US
48297,HK
329637,US
273477,US
196065,
253155,FR
83232,US
315859,
180679,US
59429,JP
245168,GB
113638,US
319669,JP
285860,CA
29008,ES
319373,JP
290316,"BE, FR"
336655,"LB, FR, PS"
295111,CH
260313,ES
284048,ES
320643,
58858,FR
32671,US
265758,
16516,JP
183859,US
62323,US
139572,
79721,DE
224297,US
107406,IT
259999,
135679,
274906,US
105584,ES
27255,
2909,XG
171885,CA
336206,"HR, SI, RS"
45075,KR
261884,
83052,FR
12448,US
204342,JP
91973,DE
293828,
20947,RU
347096,US
208242,
253255,US
83581,GB
209921,FR
49087,KR
54040,
132912,"AE, US, BG, MD, TR"
41061,HU
113388,KR
48119,PL
48856,DE
346646,KR
291549,KR
65103,
310135,"NZ, CA"
63569,RU
70418,AU
22084,US
45602,US
217414,ES
106194,
67280,
86955,US
111344,GB
138167,AR
86990,US
336664,"FR, AR, BR"
23388,US
52050,US
267815,
85820,US
6945,US
270759,KR
41288,
198204,US
54570,US
88737,US
60932,
49843,GB
316885,DK
319513,"BE, DE, NL"
191718,FR
330421,IN
177104,IT
348296,
26847,"US, CA, DE"
287241,US
301351,"GB, US, FR"
253333,GB
62409,MX
53743,
112130,US
50715,
115616,
146949,KR
91691,PL
323272,US
180900,JP
284290,FR
273153,"BE, FR"
16366,US
281124,
357130,US
128939,FR
352552,US
276907,"GB, US, FR"
277710,US
306943,US
285841,CA
60061,IT
352173,IN
353879,IN
328714,KR
253253,US
301629,US
300542,US
93840,FR
323373,NZ
343289,US
78572,FR
335837,"CH, AT"
288585,DK
59499,HK
349048,"BO, PE"
11204,DE
238398,
268009,GB
82313,US
134144,US
180759,GB
335874,US
306819,"DE, GB, US, BE, DK"
224894,GB
295401,SE
56554,GB
57876,US
357935,US
263570,
128634,US
330171,IT
152787,IT
297755,JP
17433,JP
241843,US
141138,HK
148622,RU
32336,RU
27920,RU
27924,RU
65142,RU
73546,RU
27934,RU
27935,RU
46010,RU
63258,RU
57781,RU
56547,RU
77986,RU
57778,"RU, IT"
63303,RU
78132,"FI, RU"
42275,RU
80155,RU
71051,RU
41605,
31648,RU
324308,US
87835,US
33789,US
125558,US
266433,CA
347328,IL
319910,US
252773,FR
284279,NO
313922,US
37923,US
72614,"UA, RU"
117863,
20899,"RU, BY"
298432,"NI, US"
108586,
24436,
5900,NL
163428,UZ
283587,US
328132,"CA, AT"
293850,
27724,
285460,
241739,US
261817,US
49693,FR
326441,"TH, US"
273261,"AR, US"
333344,US
242462,"FR, US"
356216,GB
296503,US
233490,US
261818,US
328589,GB
338928,"AE, US"
317981,US
346093,
280005,
355135,JP
72720,CA
150213,JP
50087,JP
41091,KR
318279,US
231392,
323674,
41144,US
323366,US
345468,US
57627,TH
298865,CA
191312,ES
279968,GB
266061,"BE, FR, GR"
303903,JP
350499,JP
71118,AR
68591,CA
286452,US
70069,
50506,"CA, US"
90118,CA
42673,"CA, US"
275985,US
350555,FI
153781,"ES, PL"
295884,US
104244,IT
126415,"DE, IT"
95375,IT
195768,IT
85784,IT
95864,IT
2798,FR
91060,IT
242262,IT
310123,IN
287948,"BE, CN, FR"
126832,GB
218974,"PT, FR, DE, IT"
154582,DE
89625,DE
163942,HU
277261,
197177,IT
193315,US
5804,ES
86500,
230896,US
38060,US
46963,
96701,FR
86868,FR
31359,FR
294086,US
342474,US
310137,US
263472,"CL, US"
342021,
290714,US
75901,GB
312827,US
318973,US
50126,"US, CA"
264264,CN
83827,PT
128174,"PH, US"
87300,US
248561,US
300532,US
80089,JP
111981,US
261192,DE
92780,"AR, ES"
296523,US
283161,"CA, LB, QA, US"
200813,"GB, US"
299729,US
120581,US
65614,RU
271039,US
242115,
102155,US
151731,
52060,US
167733,US
258255,GB
211914,
104150,US
34204,
106513,US
327749,US
169794,
45489,JP
324281,US
205076,US
162383,FR
181574,US
215302,US
51272,RU
81481,KR
48675,GB
51836,"CA, US"
28640,US
65014,US
45052,US
32285,US
74225,US
288154,US
108147,US
46169,US
74254,
338729,KR
300153,GB
307510,
269961,"IT, FR"
319341,FR
303991,US
331592,"US, KH"
351901,US
60190,IT
358982,GB
218576,CA
356149,GB
315335,DE
81704,DE
65953,US
222939,
345931,US
345913,GB
84418,US
86271,US
88348,US
319076,GB
82939,"FR, CO"
28064,IT
116194,GB
46025,FR
139156,FR
100243,DE
68023,FR
28538,IT
91265,"ES, IT"
128797,
83121,IT
84584,"IT, ES, FR"
22726,
35611,IT
46436,"IT, FR"
27909,
150839,"IT, DE, CH"
101444,IT
8692,"IT, ES"
36275,"BR, IT, GB, US"
114609,IT
98027,"DE, FR, IT"
77165,"DE, IT"
96133,"IT, DE"
294543,
196761,JP
326723,"DE, DK"
274483,FR
306838,PE
284284,US
327389,US
204255,GB
10317,US
340382,JP
332839,US
63276,IT
84858,IN
118051,"IN, GB"
253450,"CN, FR, HK, TW"
356846,GB
104973,"ES, IT, FR"
28058,IT
254302,"BE, GB"
296100,US
334538,CA
284294,US
43457,US
284870,AR
121206,
17938,"PL, DE"
352978,US
322125,FR
285840,CA
34381,US
253412,"IS, US, GB"
212162,JP
152044,JP
45492,JP
330764,"LU, BE, FR"
342550,"ME, HR, RS, SI"
284875,AU
30294,
105861,
90094,"FR, IT"
283711,CN
49326,US
2004,DE
2333,DE
1539,DE
11440,DE
334298,"CN, HK"
338421,HK
35922,US
314365,"CA, US"
359108,"IE, CU"
336050,HU
270081,
311417,
101420,
333674,US
344120,"CA, FR"
245698,US
325348,"RU, US"
57203,
211755,JP
321228,"DE, TR"
257237,
239523,
19430,DE
109632,US
239619,"DE, IL"
65766,CH
15640,DE
285598,
290382,GB
295964,US
157843,"MA, US"
353686,US
300839,FR
359105,PH
154671,SE
315841,JP
91007,HK
11142,DE
243473,"FR, BE, MA"
18303,FR
42427,FR
322434,
38977,JP
267970,JP
335310,CA
44827,IN
160155,
24801,
73527,
285838,CA
30921,US
322443,US
240268,
25088,US
74555,US
296065,US
36588,"BG, US"
329263,DE
290637,US
45083,KR
49961,PT
139276,
269747,GB
296750,"TW, JP"
349498,JP
65586,
201274,
20378,
312963,GB
180685,BE
54558,KR
42032,DE
219435,PH
27456,US
43551,US
18557,AU
103066,JP
72850,
43481,US
55612,NO
322740,BR
205017,IN
66211,"GB, US"
136109,US
51512,CA
37571,US
340190,
92395,US
329205,"UA, CZ"
104709,US
9987,US
110568,US
45326,
119197,US
44682,US
65092,SE
84449,US
61502,"AT, US"
66447,FR
119478,CA
87706,US
58432,ES
86120,US
15711,US
175334,US
14169,"IT, FR"
27114,US
271736,"FR, GB"
184862,US
81660,
286789,"FR, IT"
206480,US
77197,US
186227,US
40251,US
44656,KR
246299,US
90682,
300090,US
342657,KR
347697,
344476,KR
315509,HK
343059,"CN, US"
58895,CA
40341,US
298582,CA
73339,
28805,IN
268660,IN
257160,IN
19657,IN
173728,
49035,IN
81273,IN
19636,IN
19637,IN
54971,IN
170838,
38637,IN
97342,
182131,JP
58493,
62368,JP
245536,HU
178755,FR
312940,RU
355545,
285181,"DE, NO"
289039,"EG, AE"
298721,"GB, US, FR, TH, DE, MY, KR, MX, NO"
322614,"FI, ET, ES"
336805,"FR, MA"
341077,"ZA, GB"
97110,PT
74717,PT
74718,
278718,
293941,"IE, GB"
342925,US
335490,DK
40483,
289191,"DK, DE"
2232,XG
126227,US
144111,US
20361,"ES, FR, IT"
295314,"DZ, FR"
337730,FR
95807,US
336149,GB
32707,US
330298,"BE, FR"
267463,US
361138,FI
10645,DE
359325,FI
13305,DE
353500,GB
104274,"FR, IT"
311539,CA
459,"DE, AT"
457,AT
25234,SE
354667,
40487,US
38237,PH
17874,US
26679,US
66881,US
6318,DE
353117,
78224,US
255775,CN
277967,AT
324245,US
168981,JP
96717,DE
320736,"DK, IS"
338767,SE
338273,FR
361159,US
336268,US
348295,TW
338072,CH
40345,IT
68387,CA
341962,
268099,"CH, US"
336660,"QA, FR, DE, US, IT"
319995,CL
337115,"AR, CO, FR"
159824,US
360784,US
330206,"HU, GB"
289232,GB
314011,GB
316347,US
58156,SE
286301,IT
72898,"IT, FR"
201284,US
72642,US
16013,DK
200325,DE
280668,"FR, US, KH"
286256,BR
26267,US
115626,
13968,US
36269,US
22371,US
19294,US
51824,US
50587,CA
243884,IR
127367,"RS, FR, HR"
136884,"GB, US"
192137,US
356905,AU
124111,CA
16854,"LT, SE, NO, DK"
79700,CA
45722,"AR, FR"
253112,US
49954,
123691,
346401,
207273,US
33352,DK
85207,GB
204582,US
224778,US
142982,
91926,AU
179847,PL
39793,JP
33984,JP
134474,IN
69407,IN
40139,US
110433,US
84912,US
168375,US
24094,US
120588,US
88012,GB
87734,US
179868,JP
328930,"FR, IN"
28472,IN
288587,FR
159215,US
86040,US
126464,
83834,US
88390,US
117493,"FR, DE"
3145,GB
46581,FR
31927,IL
136146,US
157161,US
36550,US
339530,US
108204,
6980,US
306745,US
314385,"FR, US"
116377,FR
309809,FR
241573,
295317,CH
339320,
292539,
301228,GB
330112,US
362046,US
59230,
314402,FR
332749,"US, DE"
361931,"ES, GB"
85616,DK
72785,
124980,SE
88947,"IT, US"
144344,"IT, DE, US"
42093,DE
42460,"DE, CH, IL"
192236,"AT, DE"
175924,
326333,HU
250535,"GB, US"
320028,
250230,"DE, FR"
111732,US
65282,US
62091,
35418,US
276770,
47211,"ES, FR"
318954,US
297762,US
252983,"CA, US"
302349,"BE, FI, DE"
340488,"BO, FR, DE, MX, US"
339988,US
68730,"MX, TW, US"
352161,"ES, AR"
28585,CA
285689,US
63081,TH
67337,
46636,DE
296098,"IN, US, DE"
353616,
158675,GB
171759,US
71374,US
336029,"US, IL"
82968,PT
138752,FR
316042,CA
304126,CA
27152,US
194548,GR
12794,CA
166733,GR
307276,
335138,
126934,US
23142,US
198200,US
106546,RU
134782,"FI, US, IT, GB"
253533,IN
84911,
323661,FR
362363,US
324807,"FR, IT"
111718,JP
88529,JP
55011,
99760,ES
133560,JP
338312,HU
273197,CN
67977,
295799,
243352,US
51428,US
141760,IL
346079,US
244316,"CA, US"
277190,NL
352208,US
89774,
43206,NO
156389,
156388,
289097,CA
67216,US
26301,US
357441,PK
48426,FR
359364,FR
121869,"BE, FI, FR, MX, NL"
310568,"FR, LT, NL"
319994,"CL, FR, ES, CH"
143769,
336666,CA
319996,JP
236873,FR
357784,EE
314388,"CN, JP"
223574,US
149911,
181104,
75063,US
49249,US
76115,GB
32226,US
327655,
207270,GB
353446,US
323792,"GB, US"
359471,US
248633,US
258665,"IN, GB"
113391,
80105,ES
123879,US
40922,
141581,FR
93230,SE
36737,
30671,US
336744,KR
217185,
85285,"FR, IT"
322453,ES
118876,IT
4196,"DE, FR, IT"
64526,
106944,IT
58658,"FR, IT"
152846,IT
62947,IT
225719,FR
268060,US
72485,
49837,"AU, GB"
38293,GB
32105,GB
359305,GB
94649,AR
9643,DE
170759,DE
297018,MT
306947,US
66741,US
85566,
4955,"DE, FR"
191975,
103750,KR
151086,US
344339,
216822,US
156068,US
39882,US
89659,US
163447,
194720,US
158848,
197754,
267428,US
41809,AU
360339,"MY, ES, US"
188560,"CA, US"
44250,US
172577,GB
339350,
315872,"FR, IT"
32577,GB
20430,US
73455,"US, MX, ES, FR"
199184,
60193,
105529,
106224,IT
198661,
68821,"FR, IT"
76157,
159474,"FR, IT"
198311,"IT, SI, FR"
326755,"FR, IT"
63071,"FR, IT"
65480,
63229,"FR, IT"
72279,"IT, FR"
59139,IT
195812,IT
194485,"IT, FR"
65573,IT
92572,IT
56287,IT
61829,
82368,"FR, IT"
92586,
76575,IT
193732,"FR, IT"
45005,IT
2969,DE
273868,
231304,IT
36817,
337014,
47158,
270487,US
214717,
32528,US
14847,"DE, US, GB"
39285,US
136294,FR
29760,US
43713,JP
45823,CA
44008,US
46713,CA
362185,US
192767,"VN, GB"
250572,US
353595,US
328246,US
320589,US
319073,"GB, CA"
184608,JP
84658,US
139646,ES
119256,CZ
153410,
214219,ZA
238458,
265760,US
84114,US
40826,"CU, US"
26015,US
41434,"JP, ZA, US"
58405,JP
111460,US
318917,DE
237303,US
79580,RU
30933,US
124088,US
47084,
54297,
10094,"AU, FR, GB, US"
70553,US
57662,GB
61656,
58106,US
44848,US
175005,US
20381,US
97108,US
91001,US
125527,
78115,"AR, DE, FR"
158939,US
363439,US
325848,"BE, FR"
335724,RU
334328,US
355600,US
316761,US
257117,US
362373,
341886,US
291151,CL
14091,US
46565,IT
84984,IT
49456,IT
74657,IT
122787,"DE, IT"
80443,IT
136572,"IT, RS, FR"
107035,
74656,IT
291866,US
38201,
298931,GB
40692,
216363,JP
255784,JP
291336,US
112162,NZ
324293,
299715,"BE, FR"
245855,ET
341051,
220200,US
90079,US
103210,US
139637,
211144,CA
171952,
334536,"CA, US"
113097,
320343,US
143602,US
267178,US
331576,CN
359255,US
77821,
203226,FR
156225,
24567,US
106845,US
360341,US
48761,DK
360638,FR
329819,FR
65576,
259985,CA
32160,KR
360605,
217775,
108614,
230211,NL
334394,"TR, US"
248417,
190250,GB
165181,
268212,"FR, IT, DE"
262945,
37679,US
27364,US
82963,US
49697,"IT, FR"
227350,
61718,"UY, ES"
26781,KR
38015,KR
320150,KR
333287,
300433,KR
268725,US
289712,US
285844,CA
225285,GB
267467,KR
291692,CN
32249,"HK, SG"
39111,TH
58959,"KR, JP, HK, TH"
38988,CA
286668,US
25744,JP
32213,KR
32152,KR
37973,TH
274626,US
50479,US
247954,HK
235704,KR
128842,CN
65881,KR
107976,"JP, KR"
18060,HK
210966,CN
77504,
32229,HK
32162,HK
71620,KR
32163,KR
32149,KR
32157,KR
36063,JP
29977,HK
52418,KR
41980,HK
230210,JP
13311,KR
82477,KR
56578,KR
55765,KR
120713,"CN, HK"
154030,KR
32932,NZ
141819,JP
254672,CN
62977,"CN, HK"
101056,US
254526,HK
61062,KR
25655,HK
10257,HK
44245,HK
233112,HK
41441,KR
193717,KR
239853,KR
104176,KR
269340,KR
32946,GB
37849,CN
33338,"CN, HK"
31036,NZ
44133,HK
73897,
37850,HK
32150,HK
214910,KR
18816,"HK, CN"
280019,KR
180651,KR
37196,"GB, IE"
244114,"HK, CN"
11175,"IT, US"
24821,NO
24822,KR
14660,US
19238,US
20458,DK
281780,KR
153795,US
15028,US
36681,
40452,KR
81460,KR
32173,KR
28366,HK
129850,"CN, HK"
121491,KR
31714,KR
55758,KR
324017,
25626,CN
206,"AU, DE, FR, GB"
258947,"NL, GB"
18638,US
253775,JP
253451,JP
246205,"CN, HK"
136842,US
211005,DK
299400,US
335866,US
12828,NZ
56549,RU
50458,KR
75931,KR
124294,KR
284063,KR
70131,KR
16313,TH
68252,KR
32272,KR
81242,KR
38604,JP
26010,HK
264273,KR
21792,KR
77175,KR
204053,JP
35851,US
96664,HK
5846,JP
195276,KR
56790,KR
86279,IN
24889,HK
204553,KR
45089,KR
23609,KR
137409,HK
352128,"CA, US"
90147,HK
208429,JP
194872,KR
14561,"US, CA"
116227,KR
72650,HK
32159,KR
108972,KR
58679,"CN, HK, US"
28917,US
24037,KR
34777,HK
50210,KR
204260,KR
25124,CN
132957,KR
42380,HK
10265,KR
117506,HK
199584,KR
32164,HK
72074,HK
52441,KR
257568,KR
74639,HK
262137,"HK, CN"
33106,CN
49095,
40025,HK
162006,JP
37502,
45303,HK
4912,US
127849,HK
45407,KR
194523,HK
328869,US
250671,
324253,"JP, US"
257445,"AU, US"
334682,
343843,KR
340753,
330127,US
329829,"CA, FI, FR, DE, SE"
320146,US
254155,TW
280612,JP
40122,KR
335640,KR
364153,AU
157422,US
90800,US
226354,"GB, US"
329712,FR
358912,AU
264401,MX
200645,FR
233639,DE
3936,US
281826,US
113377,
19553,US
67499,NL
134812,SE
128140,
141520,RU
53416,US
335392,IN
21459,IN
263471,IN
13707,US
8415,JP
2079,US
2078,US
290762,GB
339060,
222832,HK
68335,US
47761,
306969,US
51270,US
345323,US
304372,US
253414,US
56132,US
151069,
44287,US
84071,US
35128,US
218784,US
354150,AU
334924,"RO, FR"
102901,
97274,
326058,US
262169,US
89116,JP
363805,US
322850,US
309919,US
305044,"GH, US"
346808,"ZA, US"
306964,US
361050,
26130,JP
125232,JP
345519,US
106629,NL
323370,US
319993,"RO, BG, CZ, FR"
51935,"LU, DE"
64551,US
128848,US
149895,
125666,US
30015,US
61431,US
26849,US
3578,"DE, FR"
223655,GB
114081,
246013,
260886,IT
45555,DE
176143,US
106826,US
149180,"ES, IT"
146787,"IT, EG"
151732,
332757,IT
157779,
167874,IT
362439,US
104954,IT
29257,US
18447,US
321303,"EE, FI"
144580,US
87022,NL
99708,"IT, US, PL"
109894,US
50086,TH
21954,US
41311,MX
40933,MX
59333,US
191562,IN
146933,
221800,"US, CA"
72664,FR
28416,GB
292035,NL
172396,CA
76040,
160106,CZ
798,DE
356161,FR
336811,FR
62616,RU
364781,"RU, LT, US, DE"
146404,GB
258656,FR
284841,FR
294963,US
146301,US
363413,IN
70530,"HK, CN"
70656,
228221,
1899,"CA, FR"
218296,US
28068,ES
28072,ES
77642,ES
28071,ES
131815,
64624,ES
339669,AU
289820,
339312,IE
266639,US
293646,"US, CL"
314400,"CH, IT, FR"
334991,JP
253273,
48615,DE
284343,IL
35724,US
93178,JP
84094,JP
84942,US
56623,FR
264978,
216539,US
184219,TH
257253,FR
356296,IT
355178,US
325302,US
46526,US
49216,"CN, US"
59095,GB
329020,"US, LU, BE, ES"
292014,RU
285387,FR
339362,
2734,"DE, IT, US"
51083,
301846,GB
361380,US
74474,
58207,US
32286,
288129,VE
273896,US
32329,GB
44296,US
75886,
67810,
337473,CA
53689,
314462,
77241,TR
52183,TR
239534,
236317,TR
171160,TR
254172,"IT, US"
347754,US
55249,
47354,US
298382,AU
80660,
22672,US
13721,US
28314,CA
32428,US
109298,US
132714,US
67790,US
81338,US
80928,US
106112,US
134360,US
109329,US
58160,US
66997,US
66819,US
67661,US
67113,US
67626,US
67162,US
109323,US
54509,US
101806,US
161836,US
20432,US
120615,US
34942,US
44224,US
36153,US
92804,US
69058,GB
115738,CN
271665,US
98557,US
129175,US
92819,GB
118427,US
87148,"ES, US, PR"
49347,AU
291343,DE
41656,US
296025,US
53310,CA
45147,US
62762,HK
44135,"GB, AU"
287636,US
117435,US
5881,"RO, FR, GB"
55240,US
4893,GB
291540,CA
228294,AU
111398,JP
31686,AU
30879,"IT, US"
81772,IT
314443,"SV, MX, CA"
298653,CA
135659,SE
71147,"US, CA, BB"
254201,DK
365491,US
113329,BR
28061,IT
88266,"FR, IT"
5484,"DE, IT"
262871,"ES, IT, DE"
66087,IT
129627,"IT, ES"
117567,"IT, FR"
113782,IT
294016,US
324178,US
121329,
96368,"IT, DE"
129847,IT
129851,IT
156988,
156995,
146970,IT
157724,IT
179178,IT
115042,"ES, IT"
231001,US
341201,"RS, US"
140648,"CA, US"
57578,US
77860,GB
26040,JP
56195,
34729,"AU, US"
44899,
51485,
18017,AU
353148,FI
277541,
238781,FR
247720,US
20323,AU
60278,HK
352157,"BE, FR, CZ"
111170,US
17038,"US, CA"
44037,US
135309,US
79506,
107081,
81654,IT
40141,IT
30552,"FR, IT"
30872,"IT, ES"
40461,"IT, BA"
47453,IT
40145,IT
28848,IT
27703,IT
42326,IT
28847,IT
287493,JP
273096,JP
217085,
293476,IT
31973,US
339077,FI
280957,"FR, IT"
157174,"IT, FR"
76833,IT
133941,"IT, DE"
4419,IT
135385,"FR, IT"
296491,
70864,IT
44444,"IT, AT"
74836,
241070,
74944,FR
74945,FR
335872,
366045,CA
253257,US
81644,US
56663,US
268788,AU
222581,
318914,
113255,DE
36880,"FR, DE"
139945,DE
97632,US
258075,
310126,IT
37055,GB
107596,
79329,
335462,CN
342786,US
110261,
45233,"FR, IT"
83223,"IT, FR"
86251,
66664,IT
84060,"IT, US"
105989,IT
35953,IT
105866,
124393,IT
158598,
40084,"IT, FR"
321741,"AU, US, GB"
321039,US
148451,
267389,
37216,GB
139609,"ES, IT, FR"
198820,"IT, ES, FR"
79921,"FR, DE, IT"
85442,
213556,
353345,US
114184,
68756,FR
271331,FR
315256,IN
64931,KR
18492,TH
27875,JP
125148,
227973,US
278393,IN
134477,IN
53368,
297023,"FR, DE"
64015,HK
363157,SE
36693,BE
20863,US
120478,US
8556,DE
224815,US
118576,US
118580,US
56332,
236368,
21753,US
33446,DK
39016,US
320061,
37615,US
27939,RU
27940,RU
87897,US
208783,RU
211928,RU
64042,RU
41955,RU
38362,IT
68192,
139579,RU
56007,US
279543,RU
65107,RU
33627,FR
65264,RU
45227,RU
84254,RU
42651,RU
48676,"RU, KG"
94696,
65089,RU
27925,RU
65123,RU
100888,
262806,
62871,"BE, FR, DE, LU"
63536,RU
41979,RU
31647,US
72574,US
72066,KR
322039,IN
315226,IN
355636,
347331,IN
304274,
313653,IN
289781,
237214,
191112,
254725,IN
304134,IN
252431,
114564,IN
224714,
337456,IN
77745,IN
306391,
306406,
30065,IN
310458,
312597,
306411,
227600,
302472,IN
302435,
20622,IN
166874,IN
21466,IN
304701,IN
159365,IN
303966,IN
44059,IN
241174,IN
60730,IN
366120,IN
353813,IN
84693,IN
25499,IN
21462,IN
62803,
54256,IN
122895,IN
188719,IN
96112,IN
96159,
252073,
170845,IN
228650,IN
41903,IN
61271,IN
54656,
98122,IN
27624,IN
153170,IN
301671,IN
107745,
55627,IN
230437,
118809,
33202,IN
161402,
45002,IN
96147,IN
54814,
81551,
32295,IN
161442,
56598,US
266764,US
325690,IT
42436,IT
127017,
225403,
78329,GB
72111,US
288171,US
333091,US
221444,CA
143881,IN
143980,IN
318562,
159657,
46375,
232728,
305899,
97449,IN
325555,IN
21566,IN
141613,IN
66292,
118632,
134446,IN
13986,IN
361992,
161238,
21906,IN
54969,IN
165016,IN
46373,
103048,IN
45533,
54959,IN
74405,GB
366742,"BR, ES"
324986,GB
366551,US
124217,
314371,"IE, PL"
215711,
288301,US
84994,US
88950,US
35652,BR
284682,
65592,FR
312831,"IE, US, GB"
315465,JP
90992,JP
355389,"US, CA"
50535,GR
250638,HK
75133,GB
43409,FR
67467,RU
51129,
169090,SE
